ID;Data Agendamento;Finalizado?;Data Finalização;Empresa;Contato;Responsável;Descrição da Tarefa
1511;30/01/2016 01:59:59;Sim;04/02/2016 16:45:04;Matilat;;Alexandre Malhado;Nova tentativa de contato. Ana Carolina não se encontrava na sala. Deixei recado com Paloma.
1465;30/01/2016 01:59:59;Sim;11/03/2016 16:51:45;Beni Car;;Alexandre Malhado;E-mail enviado para Daniela (setor de compras). No e-mail constam os valores dos produtos testados e aprovados. Aguardando retorno do e-mail.
1521;28/01/2016 12:50:04;Não;;Raiola;;Adriana;Ligar!!!!
1506;28/01/2016 01:59:59;Não;;FSB Foods;;Adriana;Tentar agendar visita!!!!
1491;28/01/2016 01:59:59;Não;;Argenzio;;Renan;20/01/2016 - Jackson visitou, André pediu fisqps dos produtos enviados para amostra, após aprovação das mesmas, será enviado cotação dos produtos - pro ha al / pro bac al / pro hs / neuterax orange
1520;27/01/2016 01:59:59;Sim;05/02/2016 13:14:26;Frigorífico Better Beef;;Alexandre Malhado;Aproveitei a visita na cidade de Rancharia e passei no Frigorífico Better Beff. Não pude entrar, pois não estava com hora marcada, o que já era esperado.  Deixei uma agenda e um catálogo na portaria com o Senhor Davi para que o mesmo entregasse para a Jaqueline. 
1499;27/01/2016 01:59:59;Sim;25/01/2016 13:24:20;Frango Facio;;Alexandre Malhado;Vitor mandou whatsapp hoje pela manhã perguntando se conseguimos melhorar os preços. Está muito interessado. Irei responder amanhã.
1493;27/01/2016 01:59:59;Sim;29/01/2016 17:17:42;Neolat;;Alexandre Malhado;"Visita realizada na Unidade de Rancharia. Fui muito bem recebido pelo Gerson. Ele irá passar por e-mail a relação dos produtos e a quantidade de cada um usados no mês. 
Aguardando e-mail."
1464;27/01/2016 01:59:59;Sim;05/02/2016 15:51:45;Salute São Carlos;;Alexandre Malhado;Fui informado que a Regiane ainda não voltou do afastamento, porém está atendendo pelo e-mail (compras@salute.com.br). Entrei em contato pelo e-mail e estou aguardando a resposta.
1461;27/01/2016 01:59:59;Sim;22/02/2016 13:10:24;Fábricas de Doce Santa Helena;;Alexandre Malhado;Tentativa de contato via telefone. Fui informado que a empresa não marca visitas. É necessário mandar e-mail (compras@santahelena.com) antes pedindo autorização. E-mail enviado e aguardando retorno. 
1439;27/01/2016 01:59:59;Sim;27/01/2016 02:14:01;Beni Car;;Alexandre Malhado;Daniel aprovou os produtos. Aguardando a Daniela (setor de compras) retornar de férias para darmos andamento no processo de compra. 
1418;27/01/2016 01:59:59;Sim;28/01/2016 19:47:32;Pif Paf (Visconde do Rio Branco);;Victor;"Dani disse para ligar no fim do mês, pois o último teste terminou e eles estão colocando a fábrica nas condições que estavam antes dos testes.
Ligar para iniciar em Fevereiro."
1497;26/01/2016 01:59:59;Sim;29/01/2016 17:24:09;Matilat;;Alexandre Malhado;Tentativa de novo contato. Fui atendido novamente pela Ingrid, a qual pediu que eu mandasse novamente outro e-mail. Aguardando resposta.
1484;26/01/2016 01:59:59;Não;;Kodilar;;Victor;"Nathalia disse que já montaram algumas tubulações. Visitar e ver se consegue acompanhar higienização quando estiver por Rio Preto.

Ligar e agendar."
1481;26/01/2016 01:59:59;Sim;10/03/2016 18:50:49;Frimesa - Medianeira;;Victor;"Enviado e-mail perguntando se quer que leve produto para semana que vem.

Acompanhar."
1480;26/01/2016 01:59:59;Sim;23/03/2016 13:52:32;C-Vale;;Victor;"Murilo disse ontem que está aguardando posição da Patrícia para todos conversarmos, e que pela Marisa está tudo certo.

Hoje Patrícia me disse que até segunda-feira vai mandar um e-mail para marcarmos esta reunião.

Ficar em cima."
1474;26/01/2016 01:59:59;Sim;01/03/2016 12:51:07;Marilan;;Victor;"Irineu disse que Edemir aprovou alguns produtos mas ainda não gerou ordem de compra. Vai falar com Edemir para ver o que está acontecendo.

Passar lá semana que vem."
1445;26/01/2016 01:59:59;Sim;22/02/2016 17:13:59;Guabi Petcare;;Victor;Solicitado data de teste para Fabio. Aguardando resposta de Alderley.
1430;26/01/2016 01:59:59;Sim;10/03/2016 18:35:45;Predilecta;;Victor;Enviado e-mail com apresentação. Tentar passar semana que vem. Lucely vai falar com Renato para ver se organiza teste.
1419;26/01/2016 01:59:59;Sim;29/01/2016 14:17:50;Hospital São Francisco de Assis;;Alexandre Malhado;E-mail enviado para Gizelda e Ludmilla com as Fichas Cadastrais dos Produtos. Aguardando retorno.
1463;23/01/2016 01:59:59;Sim;22/01/2016 23:49:06;Frigorífico Better Beef;;Alexandre Malhado;E-mail enviado solicitando agendamento de visita. Aguardando retorno.
1456;23/01/2016 01:59:59;Sim;29/01/2016 11:39:11;Aladim;;Alexandre Malhado;Geisa voltará de férias dia 22-01-2016.
1438;23/01/2016 01:59:59;Sim;29/01/2016 11:27:35;Divine Motel;;Alexandre Malhado;Mariá respondeu e-mail dizendo que irá olhar nosso catálogo e entrará em contato. Mandar novo e-mail na sexta-feira, caso ela ainda não tenha entrado em contato.
1433;23/01/2016 01:59:59;Sim;29/01/2016 11:34:03;Kodilar Rio Preto;;Alexandre Malhado;E-mail enviado para Bruno (setor de compras). Aguardando retorno.
1431;23/01/2016 01:59:59;Sim;20/01/2016 13:15:32;Divine Motel;;Alexandre Malhado;E-mail enviado para Mariá (atendimento@divinemotel.com.br) para agendamento de visita. Aguardando resposta.
1413;23/01/2016 01:59:59;Sim;25/01/2016 11:06:12;Matilat;;Alexandre Malhado;E-mail enviado para Ana Carolina (Departamento de Desenvolvimento). Aguardando retorno.
1444;22/01/2016 01:59:59;Sim;22/01/2016 23:42:42;Frango Facio;;Alexandre Malhado;"Teste realizado no dia 14-01-2016. 

Produtos testados:

• Neuterax Green – 1 x 5. O Vitor só irá testar o nosso quando o dele acabar. Creio que esse produto não será aprovado, uma vez que os colaboradores lavam as botas com as mãos, não usam luvas. Irei verificar com o Victor e o Renan se algum detergente neutro faz a mesma função.

• Sapone Bac – 1 x 5. Também não foi testado, mas esse produto não tem segredo.

• Kimi Kroko (antigo Pro Há 2000 CL) – 1 x 5. Usado 500 ML em um gerador cheio. Produto teve êxito e boa aceitação.

• Pro Há 3000 CL – 3 x 5. Usado 500 ML em um gerador cheio. Produto teve êxito e boa aceitação.

Obs: A quantidade usado no gerador atualmente com o produto do corrente (Detergente Clorado) é de 1200 ML para um gerador cheio.

Ainda sobrou 4 litros no Pro Ha 3000 CL e 4,5 litros do Kimi Kroko, eles irão usar na próxima semana para nos dar um feedback.
"
1454;21/01/2016 01:59:59;Sim;21/01/2016 15:42:43;Marilan;;Victor;Irineu está de férias. Volta dia 20 de Janeiro.
1426;21/01/2016 01:59:59;Sim;20/01/2016 11:24:14;Matilat;;Alexandre Malhado;Ana Carolina estava em reunião durante a tarde toda. Retornarei amanhã.
1417;21/01/2016 01:59:59;Sim;20/01/2016 11:54:31;Frigorífico Better Beef;;Alexandre Malhado;Não consegui contato com o Sandro (Gerente Industrial). Transferiram minha ligação para o Controle de Qualidade e falei com a Jaqueline. Ela solicitou um e-mail com a apresentação da nossa empresa e dos nossos produtos antes de agendar uma visita conosco. jaqueline.silva@betterbeef.com.br
1314;19/01/2016 01:59:59;Sim;21/01/2016 15:45:26;Cobb Vantress;;Victor;Leonardo está mexendo nos programas de vacinação e não está podendo ver as questões dos produtos agora. Pediu para ligar no começo do ano que vem.
1415;16/01/2016 01:59:59;Sim;21/01/2016 12:42:03;Salute São Carlos;;Alexandre Malhado;"Passei na empresa dia 06-01-2016 para deixar a agenda de lembrança para a Regiane do setor de compras. A mesma está afastada e provavelmente voltará após o dia 14-01-2016. 
Obs: Lúcia do setor de qualidade não está mais trabalhando na empresa."
1459;15/01/2016 01:59:59;Sim;10/03/2016 18:47:35;Casa Suíca;;Victor;Cristiane está de férias. Ligar depois do dia 12.
1458;15/01/2016 01:59:59;Sim;15/01/2016 10:59:56;Frango Facio;;Alexandre Malhado;Teste marcado para o dia 14-01-16 às 14h30m.
1424;15/01/2016 01:59:59;Sim;21/01/2016 14:01:59;C-Vale;;Victor;Ver se Murilo retornou de férias.
1457;14/01/2016 01:59:59;Sim;21/01/2016 13:49:42;Guabi Petcare;;Victor;Reginaldo recebeu o email. Vai retornar.
1443;14/01/2016 01:59:59;Não;;Aqualav;;Victor;Gui está de férias. Pediu para passar lá semana que vem.
1416;14/01/2016 01:59:59;Não;;Vigor;;Victor;Paula volta de férias só dia 13. Tentar.
1410;14/01/2016 01:59:59;Sim;05/02/2016 13:38:24;Minerva Foods;;Victor;Vitor vai ter reunião com compras e diretoria nesta semana. Assim que tiver uma posição vai me passar. Está fechando o teste da Start.
1255;14/01/2016 01:59:59;Não;;Bon-Mart;;Victor;Marcia está em licença maternidade. Volta só ano que vem. Ligar em Janeiro.
1452;13/01/2016 01:59:59;Sim;21/01/2016 13:01:04;Predilecta;;Victor;Lucely volta de férias na semana que vem. Ligar de novo.
1435;13/01/2016 01:59:59;Sim;14/01/2016 10:32:40;Frango Facio;;Alexandre Malhado;Tentativa de contato para marcar o teste. Vitor não estava na empresa.
1200;13/01/2016 01:59:59;Não;;Frigoboi;;Alexandre Malhado;Contato realizado com o senhor Antônio Luis. O mesmo relatou que não foi inaugurado a desossa, pois vai esperar passar a crise. Manteremos contato. Ligarei em janeiro de 2016.
1453;12/01/2016 01:59:59;Sim;21/01/2016 11:45:30;Beni Car;;Alexandre Malhado;Verificar com o Daniel se ele gostou dos produtos.
1448;12/01/2016 01:59:59;Sim;01/03/2016 12:20:59;Catupiry (Bebedouro);;Victor;Enviado e-mail. Tentar visitar fabrica de Bebedouro na semana que vem.
1437;12/01/2016 01:59:59;Sim;12/01/2016 11:22:01;Frango Facio;;Alexandre Malhado;"Email enviado para Simone pedindo os seguintes produtos para teste.

• Neuterax Green – 1 x 5
• Sapone Bac – 1 x 5
• Kimi Kroko (antigo Pro Há 2000 CL) – 1 x 5
• Pro Há 3000 CL – 3 x 5

Assim que chegarem, irei marcar o dia para teste com o proprietário Vitor."
1434;12/01/2016 01:59:59;Sim;22/01/2016 23:38:19;Neolat;;Alexandre Malhado;"Renan me passou os e-mails que havia trocado com o Senhor Raul.
Mandei novo e-mail pedindo uma visita.
Aguardando retorno do e-mail."
1432;12/01/2016 01:59:59;Sim;21/01/2016 13:53:41;;;Victor;Visitar
1425;12/01/2016 01:59:59;Não;;Nestlé Purina PetCare;;Victor;Ligar para Odelço
1411;12/01/2016 01:59:59;Sim;21/01/2016 15:35:41;Kodilar;;Victor;Nathalia está de férias. Volta semana que vem.
1408;12/01/2016 01:59:59;Sim;19/01/2016 17:47:28;Matilat;;Alexandre Malhado;Passei na empresa no dia 06-01-2016 e deixei uma agenda de lembrança para a Ana Carolina (Departamento de Desenvolvimento).  Ligarei semana que vem para tentar agendar uma visita.
1406;12/01/2016 01:59:59;Sim;25/02/2016 14:45:59;EBBA Maguary;;Victor;IPT está de recesso. Só semana que vem.
1462;11/01/2016 10:00:00;Sim;27/01/2016 11:58:10;Bebidas Poty;;Victor;Tentar passar segunda-feira
1455;08/01/2016 01:59:59;Sim;21/01/2016 14:05:20;Frimesa - Medianeira;;Victor;"Grazi vai entrar de férias em Fevereiro, mas quer deixar tudo cadastrado até lá para pedir do nosso para ir testando. Disse que algumas roupas estão saindo com algumas manchas esverdeadas.

Tentar passar lá semana que vem, ou ligar."
1449;08/01/2016 01:59:59;Sim;06/01/2016 15:29:49;Guabi Petcare;;Victor;Ligar para Reginaldo
1447;08/01/2016 01:59:59;Sim;07/01/2016 18:06:39;Vigor;;Victor;Alex disse para tentar pela JBS, pois alguns produtos são fechados trimestralmente.
1441;08/01/2016 01:59:59;Sim;21/03/2016 18:18:21;Kopenhagen;;Victor;Enviado email para Andre para reagendar visita.
1428;08/01/2016 01:59:59;Sim;06/01/2016 18:00:18;Guabi Petcare;;Victor;E-mail solicitando visita.
1423;08/01/2016 01:59:59;Não;;Frigol;;Victor;Tratar com André de suprimentos.
1355;08/01/2016 01:59:59;Sim;06/01/2016 11:29:48;Vigor;;Victor;"Alex pediu cotação. Cotação enviada.

Ficar em cima."
1304;07/01/2016 01:59:59;Sim;05/01/2016 15:58:22;Frimesa - Medianeira;;Victor;Teste agendado para a semana do dia 26/10. 
1280;07/01/2016 01:59:59;Sim;11/02/2016 13:09:03;Special Dog;;Victor;"Roberta disse que vai ter auditoria no fim de Outubro de novo, e está complicado para receber visita. Mas solicitou amostras para testar. Disse que depois do dia 30 está tranquilo para a gente visitar.

Renan e Ivan vão deixar amostras quando estiverem indo para o Paraná."
1446;06/01/2016 01:59:59;Sim;08/01/2016 13:04:44;Nestlé Purina PetCare;;Victor;Foco
1429;06/01/2016 01:59:59;Sim;05/01/2016 16:31:13;Minerva Foods;;Victor;Foco
1414;06/01/2016 01:59:59;Sim;07/01/2016 17:47:43;EBBA Maguary;;Victor;Foco
1407;06/01/2016 01:59:59;Não;;;;Victor;Vender
1340;06/01/2016 01:59:59;Sim;21/01/2016 11:42:00;Aladim;;Alexandre Malhado;Contato realizado com Geisa. No momento ela não quer fazer mais testes, pois a empresa irá terceirizar a parte de limpeza. Pediu para retornar futuramente para saber se o processo de terceirização foi concluído.
1229;06/01/2016 01:59:59;Sim;06/01/2016 15:23:48;Kodilar;;Victor;"Nathalia disse que ainda não montaram as tubulações, mas deixou aberto para fazer uma visita e conhecer a fábrica.

Agendar quando estiver por Rio Preto com tempo."
1212;06/01/2016 01:59:59;Sim;06/01/2016 11:16:51;;;Victor;Mãe da Manuela passou por uma cirurgia e Manuela pegou férias de uma semana para dar atenção à mãe. Volta semana que vem. Ligar de novo.
1460;05/01/2016 01:59:59;Sim;29/01/2016 11:15:30;Laticinios Estrela D Oeste;;Alexandre Malhado;"Visita realizada com sucesso no dia 14/12/2015. Laércio autorizou fazermos um teste. Ele disse que caso venha a aprovar nossos produtos ele irá ficar com dois fornecedores de produtos de limpeza. Dividirá o pedido entre a empresa que ele compra atualmente e a nossa.

Produtos e quantidades usados atualmente:
• Alcalino Clorado 2 x 50 Litros
• Soda Aditivada para limpar latões de leite 3 x 50 Litros
• Acido Peracético 1 x 20 Litros
• Sanitizante Biguanida 1 x 20 Litros
• Álcool Gel 2 x 50 Litros
• Sabonete Bactericida 2 x 50 Litros

Obs: Temos ácido fosfórico. O Senhor Laércio disse que usa para limpeza de tanques de inox. De preferência puro.

Irei programar com a Simone a entrega dos produtos para teste. "
1450;05/01/2016 01:59:59;Sim;06/01/2016 18:26:43;Frango Facio;;Alexandre Malhado;"Visita realizada com sucesso no dia 17-12-2015. O Vitor permitiu fazermos um teste com nossos produtos. Produção de 15 mil frangos/dia.

Atualmente a empresa usa os seguintes produtos da Quimidet:

• Detergente Para Botas - 50 Litros : R$ 225,00 - 2 galões/mês. 
• Sabonete Bactericida - 5 Litros : R$ 66,00 - 4 galões/mês.
• Detergente Clorado - 50 Litros : R$ 302,00 - 5 ou 6 galões/mês.
 
Irei agendar o teste para o mês de janeiro de 2016. 

"
1442;05/01/2016 01:59:59;Sim;05/01/2016 15:35:50;;Dani;Victor;Foco
1427;05/01/2016 01:59:59;Sim;20/01/2016 13:39:07;Hospital São Francisco de Assis;;Alexandre Malhado;A coordenadora Ludmila relatou que não poderá passar os preços que o hospital paga atualmente. Irei preencher o formulário que o hospital precisa para marcarmos um teste.
1409;05/01/2016 01:59:59;Sim;29/01/2016 11:22:21;Hospital Beneficiência Portuguesa;;Alexandre Malhado;"Produtos usados são da Diversey:

• Brilho Inox ? Usado nas portas e interior dos elevadores.
• Sapólio Radium ? Usado em vasos sanitários, nas pias. Tira também marca de caneta de mesa e telefones.
• Álcool Gel ? Usado nas portarias, nas salas de espera. Produto pouco usado.
• View ? Limpa vidros.
• Carefree ? Cera
• Pros Trip ? Removedor de cera.
• Aniosurf NPC ? Desinfetante

Agendar teste com Dona Vera."
1373;05/01/2016 01:59:59;Sim;06/01/2016 11:15:22;Marilan;;Victor;Irineu disse que vai me ligar, que conversou com o Edemir, e Edemir ainda não tinha validado tudo. Ficar em cima.
1372;05/01/2016 01:59:59;Sim;06/01/2016 16:53:01;Frigol;;Victor;"Silviane disse que ficou mais caro. Fiz proposta de custo fechado. Silviane disse que vai analisar e vai dar retorno semana que vem.

Não largar!!"
1337;05/01/2016 01:59:59;Sim;05/01/2016 18:51:35;Catupiry (Bebedouro);;Victor;"Nunca mais encontrei no escritório.

Enviado e-mail."
1332;05/01/2016 01:59:59;Sim;05/01/2016 15:35:01;Predilecta;;Victor;"Anaile pediu para enviar e-mail para Lucely para ver a soda.

Ficar em cima."
1316;05/01/2016 01:59:59;Sim;05/01/2016 19:06:15;Casa Suíca;;Victor;Cristiane disse que talvez em Novembro a fábrica não rode 24 hrs e esteja mais tranquila. Pediu para ligar no fim de Outubro para organizar isso.
1313;05/01/2016 01:59:59;Sim;05/01/2016 19:05:25;Aqualav;;Victor;Renan disse que vamos começar em Janeiro. Esperar.
1244;05/01/2016 01:59:59;Sim;05/01/2016 18:45:15;Bebidas Poty;;Victor;Enviado e-mail pedindo para me receber na segunda-feira. Não estava  na sala.
734;05/01/2016 01:59:59;Sim;28/05/2015 14:52:22;Quatá Alimentos;;Victor;Renan vai pegar com o viadinho do Paraná os preços que estão pagando.
1436;23/12/2015 01:59:59;Sim;15/02/2016 15:44:50;Hospital Austa;;Alexandre Malhado;Visita marcada para dia 22/12/2015 às 15 horas com Nutricionista Juliana.
1451;17/12/2015 01:59:59;Sim;18/12/2015 11:15:55;Frango Facio;;Alexandre Malhado;Tentativa de contato com o Vitor, porém fui informado que hoje pela manhã ele não comparecerá na empresa. Ligarei no período da tarde.
1402;17/12/2015 01:59:59;Sim;21/12/2015 19:35:49;Hospital Austa;;Alexandre Malhado;Na terça-feira (10-11-2015) falei com a nutricionista Juliana por telefone para tentar marcar um horário. Ela informou que durante o mês de novembro não poderá me atender, porém, pediu para que eu retornasse o contato em meados de dezembro. Ela quer muito conhecer nossos produtos.
1421;11/12/2015 11:30:00;Sim;14/12/2015 09:46:53;Nutribem;;Alexandre Malhado;"Visita agendada para dia 11-12-2015 às 9h30m com Rafael

Rodovia SP 355 - Km 12,5

"
