ID;Nome;Nome Fantasia;Razão Social;CNPJ;Telefone;Celular;E-mail;WhatsApp;Website;Endereço Completo;Rua;Número;Complemento;Bairro;Cidade;Estado;CEP;Setor;Categoria;Responsável;Data Cadastro;Total Histórico;Total Negócios;Descrição
91;Beiruth Alimentos;Beiruth Alimentos;;;(11) 2603-8500;;;;;Av. Dr. Francisco Mesquita, 1836, Álvares Florence, SP;Av. Dr. Francisco Mesquita;1836;;;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/06/2015 16:59;4;0;
152;Bel chocolates;Bel chocolates;;;(14) 3408-1200;;aline.lazaro@bel.com.br;;;Av.Antonieta Altenfelder, 705, São Francisco, SP;Av.Antonieta Altenfelder;705;;;São Francisco;SP;;Geral / Outros;Sem Categoria;Não Atribuído;16/01/2015 13:04;5;0;16/01/2015 enviado catalogo por e-mail para Aline ( Qualidade)
255;Bel Cook Alimentos;Bel Cook Alimentos;;;(11) 2305-1954;;;;;Rua Costa Barros, 192, Álvares Florence, SP;Rua Costa Barros;192;;;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/06/2015 20:58;9;0;
36;Belbon;Belbon;;;(11) 2758-0875;;;;;Avenida Paulo Afonso, 540, Nova Petrópolis, Itinga, SP;Avenida Paulo Afonso;540;;Nova Petrópolis;Itinga;SP;;Geral / Outros;Sem Categoria;Não Atribuído;27/05/2015 23:50;9;0;
13;Belbon Alimentação;Belbon Alimentação;;;(11) 4428-1092;;anabraga.nutri@hotmail.com;;;Avenida Paulo Afonso, 540, Ana Paula, Cerro Negro, SP;Avenida Paulo Afonso;540;;Ana Paula;Cerro Negro;SP;;Geral / Outros;Sem Categoria;Não Atribuído;15/01/2015 20:54;3;0;
130;Bem Barato;Bem Barato;;;(11) 41091536;;elias@supermercadobembarato.com.br;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;06/07/2015 22:00;1;0;Eliane informou que agora as compras são feitas na central com o Edvaldo. Irá me passar o contato
234;Bem Brasil Alimentos;Bem Brasil Alimentos;;;(34) 3669-9000;;;;;Av. Hítalo Rós, , 4000, Antônio Prado, MG;Av. Hítalo Rós, ;4000;;;Antônio Prado;MG;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 05:18;0;0;
387;Beneficencia Portuguesa S.A;Beneficencia Portuguesa S.A;;;(11) 98957-0430;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;27/05/2015 22:20;2;0;
663;Beni Car;Beni Car;;71869663000357;(17) 3216-8282;;;;;Avenida Arthur Nonato, 6095, Jardim Maracanã, Nova Brasilândia, SP, 15092000;Avenida Arthur Nonato;6095;;Jardim Maracanã;Nova Brasilândia;SP;15092000;Geral / Outros;Sem Categoria;Não Atribuído;06/01/2016 23:39;5;0;
2320;Bergamo & Massola;Bergamo & Massola;;;;;;;;Tocantins 75, 75, Alphaville Industrial, 06455930;Tocantins 75;75;;Alphaville Industrial;;;06455930;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
2209;Betel Solucoes;Betel Solucoes;;;(1) 14229-7407;;;;;Terracota, 185, Ceramica, 09531190;Terracota;185;;Ceramica;;;09531190;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
264;Bialini;Bialini;;;(35) 3235-1639;;;;;Rodovia BR 381 - KM 762, Capitão Leônidas Marques, MG, 37400000;Rodovia BR 381 - KM 762;;;;Capitão Leônidas Marques;MG;37400000;Geral / Outros;Sem Categoria;Não Atribuído;07/11/2014 19:12;9;0;Laticínios
296;Bifum Massas;Bifum Massas;;;(11) 47472727;;ellianchiang@bifum.com.br;;;Rua Tung;Rua Tung;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;28/05/2015 22:18;1;0;
486;Big Bom Supermercados;Big Bom Supermercados;;;(19) 3861-9000;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;13/08/2015 22:43;2;0;
3;Bimbo;Bimbo;;;;;;;;Rua Érico Veríssimo, 60, Jardim Cambara, Álvares Florence, SP, 05560000;Rua Érico Veríssimo;60;;Jardim Cambara;Álvares Florence;SP;05560000;Geral / Outros;Sem Categoria;Não Atribuído;23/01/2015 13:12;17;0;
621;Bioleve;Bioleve;;;(19) 3898-9860;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;20/08/2015 21:37;1;0;
23;Bioleve Sucos;Bioleve Sucos;;;(19) 3898-9898;;;;;Rod. Gov. Mario Covas Jr., 1, Paulicéia, SP;Rod. Gov. Mario Covas Jr.;1;;;Paulicéia;SP;;Geral / Outros;Sem Categoria;Não Atribuído;21/05/2015 15:38;5;0;
2127;Bipo Steack House;Bipo Steack House;;;;;;;;Santos, 1518, Cerqueira Cesar, 01418102;Santos;1518;;Cerqueira Cesar;;;01418102;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
359;Bispo Alimentos;Bispo Alimentos;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;19/10/2014 13:52;1;0;
520;Blue Tree Hotel - Anália Franco;Blue Tree Hotel - Anália Franco;;;(11) 2672-7000;;;;;Rua Eleonora Cintra, 960, Anália Franco, Álvares Florence, SP;Rua Eleonora Cintra;960;;Anália Franco;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;14/09/2015 22:50;20;0;
551;Blue Tree Hotel - Morumbi;Blue Tree Hotel - Morumbi;;;(11) 5187-1200;;;;;Avenida Roque Petroni Junior , 1000, Jardim das Acacias, Álvares Florence, SP;Avenida Roque Petroni Junior ;1000;;Jardim das Acacias;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;14/09/2015 22:09;3;0;
627;Blue Tree Hotel - Santo André;Blue Tree Hotel - Santo André;;;(11) 2199-7000;;;;;Avenida Portugal, 1464, Alcinópolis, SP;Avenida Portugal;1464;;;Alcinópolis;SP;;Geral / Outros;Sem Categoria;Não Atribuído;14/09/2015 22:43;3;0;
781;Blue Tree Hotel - Verbo Divino;Blue Tree Hotel - Verbo Divino;;;(11) 5683-4600;;;;;Rua Verbo Divino, 1323, Chácara Santo Antônio, Álvares Florence, SP;Rua Verbo Divino;1323;;Chácara Santo Antônio;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;14/09/2015 21:14;4;0;
41;Boa Cozinha;Boa Cozinha;;;(11) 3429-0400;;;;;Largo da Matriz Nossa Senhora do Ó, 234, Freguesia do Ó, Álvares Florence, SP;Largo da Matriz Nossa Senhora do Ó;234;;Freguesia do Ó;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;27/05/2015 23:20;16;0;
162;Boia Fria;Boia Fria;;;;;;;;Barao de Surui , 140;Barao de Surui ;140;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;04/05/2015 20:38;1;0;
2216;Bolognani - Hortifrut Figueiras;Bolognani - Hortifrut Figueiras;;;(1) 14421-3229;;;;;Campestre, 623, Campestre, 09070200;Campestre;623;;Campestre;;;09070200;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
727;Bom Mart Frigorifico;Bom Mart Frigorifico;;;(18) 3901-3500;;;;;Avenida Salim Farah Maluf, Av.Ana Jacinta,335 - Bairro: Jardim Bom Mart - Presidente Prudente, Jardim das Rosas, Itapemirim, SP, 19026240;Avenida Salim Farah Maluf;;Av.Ana Jacinta,335 - Bairro: Jardim Bom Mart - Presidente Prudente;Jardim das Rosas;Itapemirim;SP;19026240;Geral / Outros;Sem Categoria;Não Atribuído;29/10/2015 14:05;1;0;
40;Bom Peixe Pescados;Bom Peixe Pescados;;;(19) 3429-6600;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;25/11/2014 20:59;6;0;
175;Bom Prato Mogi;Bom Prato Mogi;;;(11) 47353297;;Lucia.nutri@gmail.com;;;Professor Flaviano de Mello, , 378, Aimorés, SP;Professor Flaviano de Mello, ;378;;;Aimorés;SP;;Geral / Outros;Sem Categoria;Não Atribuído;28/05/2015 19:04;1;0;
2;Bon-Mart;Bon-Mart;;;(18) 3901-3500;;;;;Avenida Ana Jacinta, 335, Jardim Bom-Mart, Itapemirim, SP, 19027380;Avenida Ana Jacinta;335;;Jardim Bom-Mart;Itapemirim;SP;19027380;Geral / Outros;Sem Categoria;Não Atribuído;02/03/2015 16:33;8;0;
2413;Boulevard Shopping Brasilia;Boulevard Shopping Brasilia;;;(2) 12176-7272;;;;;Stn, Asa Norte, 70770100;Stn;;;Asa Norte;;;70770100;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
402;BR Aves;BR Aves;;;(16) 3362-6000;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;23/04/2015 21:39;3;0;
55;Bragenfrig;Bragenfrig;;;(11) 3621-8575;;;;;Rua Coronel Virgilio dos Santos, 653, Vila Jaguara, Álvares Florence, SP;Rua Coronel Virgilio dos Santos;653;;Vila Jaguara;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 18:18;3;0;Frigorífico e Comércio de Alimentos
476;Brasa Burguers;Brasa Burguers;;;(19) 99742-3040;;;;;Estrada CTR, chacara nova esperanca, Pederneiras, SP;Estrada CTR, chacara nova esperanca;;;;Pederneiras;SP;;Geral / Outros;Sem Categoria;Não Atribuído;11/05/2015 21:17;1;0;
300;Brasil Fruit;Brasil Fruit;;;(11) 22676620;;carla@brasilfruit.com.br;;;Av Mariana Calegiori, 951, SP;Av Mariana Calegiori;951;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 02:18;1;0;
944;Brasil Kirin;Brasil Kirin;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;05/11/2015 02:30;1;0;
921;Brasinex cozinha;Brasinex cozinha;;;(11) 4744-7990;;;;;SP;;;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/08/2015 19:06;0;0;
45;BRF Foods;BRF Foods;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;19/10/2014 13:52;10;0;
753;Brico bread;Brico bread;;;(11) 46179090;;compras@brico.com.br;;;SP;;;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;02/09/2016 17:51;3;0;
920;Brios grill;Brios grill;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;24/08/2015 18:31;0;0;
460;Burgman;Burgman;;;(15) 3218-1818;;;;;Av. Engenheiro Carlos Reinaldo Mendes, 5025, Celso Ramos, SP;Av. Engenheiro Carlos Reinaldo Mendes;5025;;;Celso Ramos;SP;;Geral / Outros;Sem Categoria;Não Atribuído;23/06/2015 22:00;0;0;
276;C-Vale;C-Vale;;77863223000107;(44) 43649-8181;;;;;Av. Independencia, 2347, Presidente Médici, PR, 85950000;Av. Independencia;2347;;;Presidente Médici;PR;85950000;Geral / Outros;Sem Categoria;Não Atribuído;29/01/2015 02:29;17;0;
2284;C Vale - Palotina;C Vale - Palotina;;;(4) 12033-0599;;;;;Independencia, 2347, Centro, 85950000;Independencia;2347;;Centro;;;85950000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
2297;Cabana Burguer - Escritorio Central;Cabana Burguer - Escritorio Central;;;(1) 12307-1918;;;;;Rio Negro, 161, Alphaville Centro Industrial E Empresarial/Alphavi, 06454000;Rio Negro;161;;Alphaville Centro Industrial E Empresarial/Alphavi;;;06454000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
308;Cacau Show;Cacau Show;;;(11) 4144-9800;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;08/10/2014 23:37;7;0;
350;Cajuru Frigorífico;Cajuru Frigorífico;;;(16) 36679080;;;;;Jonas Jacob Santana , 85, Aparecida, SP;Jonas Jacob Santana ;85;;;Aparecida;SP;;Geral / Outros;Sem Categoria;Não Atribuído;13/06/2015 01:08;1;0;
169;Calu - Laticinios;Calu - Laticinios;;;(34) 3233-6057;;;;;Rua Belém, 2, Bom Jesus, Itabaianinha, MG;Rua Belém;2;;Bom Jesus;Itabaianinha;MG;;Geral / Outros;Sem Categoria;Não Atribuído;22/06/2015 17:30;9;0;
2332;Camila - Pronutri;Camila - Pronutri;;;;;;;;Padre Manoel Da Nóbrega, 354, Bandeiras, 06160010;Padre Manoel Da Nóbrega;354;;Bandeiras;;;06160010;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
491;Cantu Pneus;Cantu Pneus;;08888040000204;(11) 4178-4221;;;;http://www.cantupneus.com.br/;Rua Dom Lucas Obes, 956, Ipiranga, Álvares Florence, SP, 04212020;Rua Dom Lucas Obes;956;;Ipiranga;Álvares Florence;SP;04212020;Geral / Outros;Sem Categoria;Não Atribuído;11/08/2015 16:57;0;0;
2399;Capaci;Capaci;;;(1) 12602-4300;;;;;Vereador Abel Ferreira, 320, Vila Regente Feijo, 03340000;Vereador Abel Ferreira;320;;Vila Regente Feijo;;;03340000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
381;Carolina Laticinio;Carolina Laticinio;;;(43) 3536-8100;;;;;Benjamin Constant, 840, Montividiu do Norte, PR;Benjamin Constant;840;;;Montividiu do Norte;PR;;Geral / Outros;Sem Categoria;Não Atribuído;11/05/2015 20:58;4;0;
193;CarolPan;CarolPan;;;(17) 3651-3347;;;;;Padre Anchieta, 5439, Iúna, SP, 15720000;Padre Anchieta;5439;;;Iúna;SP;15720000;Geral / Outros;Sem Categoria;Não Atribuído;19/10/2014 13:52;3;0;
2309;Carvalho - Camilopolis;Carvalho - Camilopolis;;;(1) 14996-9010;;;;;Alemanha, 1204, Vila Camilópolis, 09240001;Alemanha;1204;;Vila Camilópolis;;;09240001;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
550;Casa de show city bank hall;Casa de show city bank hall;;;(11) 4505-2544;;;;;SP;;;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/08/2015 19:06;0;1;
236;Casa do Salgado;Casa do Salgado;;;(11) 55647552;;;;;Howard Archibaldi Acheson Junior , 535, Faxinal, SP;Howard Archibaldi Acheson Junior ;535;;;Faxinal;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 22:17;1;0;
419;Casa Suíca;Casa Suíca;;;(11) 4772-0788;;;;;Estrada Velha de Itu, 1401, Jardim Alvorada, Pirapetinga, SP, 06612250;Estrada Velha de Itu;1401;;Jardim Alvorada;Pirapetinga;SP;06612250;Geral / Outros;Sem Categoria;Não Atribuído;10/03/2015 17:18;10;0;
58;Cassini;Cassini;;;(19) 3765-8686;;;;www.cassini.com.br;Avenida Mercedes Benz, 300, Distrito Industrial, Planura, SP, 13054750;Avenida Mercedes Benz;300;;Distrito Industrial;Planura;SP;13054750;Geral / Outros;Sem Categoria;Não Atribuído;07/10/2014 05:12;1;1;Alimentícia
139;Castellani Alimentos;Castellani Alimentos;;;(35) 3735-2500;;;;;Rua Joaquim Emboaba, 45, Dom Joaquim, MG;Rua Joaquim Emboaba;45;;;Dom Joaquim;MG;;Geral / Outros;Sem Categoria;Não Atribuído;22/06/2015 18:05;2;0;
362;Castelo alimentos.;Castelo alimentos.;;;(11) 4589-7119;;;;;Av Professora Maria do Carmo Guimarães Pellegrini, 480, Triunfo Potiguar, SP;Av Professora Maria do Carmo Guimarães Pellegrini;480;;;Triunfo Potiguar;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/06/2015 18:24;10;0;
2419;Castor Alimentos;Castor Alimentos;;;(1) 13646-0030;;;;;Eugênia Da Conceição Dias, 154, Remédios, 06298050;Eugênia Da Conceição Dias;154;;Remédios;;;06298050;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
2279;Cathita Comerc;Cathita Comerc;;;(1) 14233-6827;;;;;Maranguá, 291, Olímpico, 09540620;Maranguá;291;;Olímpico;;;09540620;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
197;Catupiry (Bebedouro);Catupiry (Bebedouro);;;(17) 3342-1147;;;;;Rua Prudente de Moraes, 1, Centro, Capão do Cipó, SP, 14700120;Rua Prudente de Moraes;1;;Centro;Capão do Cipó;SP;14700120;Geral / Outros;Sem Categoria;Não Atribuído;27/05/2015 16:00;11;0;
485;Catupiry (Sta Fé do Sul);Catupiry (Sta Fé do Sul);;;(17) 3631-1034;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;26/05/2015 17:43;2;0;
2422;Caucasus - Grupo Rascal;Caucasus - Grupo Rascal;;;;;;;;Augusta, 1849, Cerqueira Cesar, 01413000;Augusta;1849;;Cerqueira Cesar;;;01413000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
2259;Ceasaq - Risotolandia Eloisa;Ceasaq - Risotolandia Eloisa;;;(4) 13641-3189;;;;;Professor Fábio De Souza, 1240, Santa Quitéria, 80310230;Professor Fábio De Souza;1240;;Santa Quitéria;;;80310230;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
332;Cedispal;Cedispal;;;(11) 36964054;;liban@libanfoods.com.br;;;Dois Irmãos do Tocantins, SP;;;;;Dois Irmãos do Tocantins;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 02:18;2;0;
2236;Celebra - Oakberry Praia Grande;Celebra - Oakberry Praia Grande;;;;;;;;Timbé, 41, Jardim Santa Maria, 03576070;Timbé;41;;Jardim Santa Maria;;;03576070;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
446;Cemil;Cemil;;;(34) 3818-1300;;;;;Avenida das Industrias, 1090, Passagem, MG;Avenida das Industrias;1090;;;Passagem;MG;;Geral / Outros;Sem Categoria;Não Atribuído;23/06/2015 01:31;6;0;
286;Central de Sabores Patês e Antepastos;Central de Sabores Patês e Antepastos;;;(11) 2028-9454;;;;;Avenida Dr José Higino, 764, Mooca, Álvares Florence, SP;Avenida Dr José Higino;764;;Mooca;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 18:51;1;0;
319;Centroeste;Centroeste;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;28/05/2015 22:18;1;0;Bomba dosadora para tratamento de agua
149;Cepam;Cepam;;;(11) 2341-6644;;;;;Ibitirama, 1409, Vila Prudente, Álvares Florence, SP;Ibitirama;1409;;Vila Prudente;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;15/01/2015 19:53;1;0;
611;Cepam Panificadora;Cepam Panificadora;;;(11) 2341-6644;;;;;Rua Ibitirama, 1409, Vila Prudente, Álvares Florence, SP;Rua Ibitirama;1409;;Vila Prudente;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;14/09/2015 23:18;8;0;
593;Cepera Ind.e Com Alimentos(Catchup/Molhos);Cepera Ind.e Com Alimentos(Catchup/Molhos);;;(11) 4646-4600;;;;;Rua Piracicaba, 911, Vila Monte Belo, Correia Pinto, SP;Rua Piracicaba;911;;Vila Monte Belo;Correia Pinto;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/10/2015 22:58;2;0;
484;Ceratti;Ceratti;;;(19) 3836-6321;;;;;Rod. SP 324, Km 324, Área Industrial, Antonina, SP, 13280000;Rod. SP 324;;Km 324;Área Industrial;Antonina;SP;13280000;Geral / Outros;Sem Categoria;Não Atribuído;27/05/2015 15:27;5;0;
845;Cervejaria Petropolis;Cervejaria Petropolis;;;(15) 3363-8900;;;;;Boituva;;;;Boituva;;;;Geral / Outros;Sem Categoria;Não Atribuído;05/11/2015 02:28;1;0;
9;Céu Azul Alimentos;Céu Azul Alimentos;;;(15) 2101-3400;;contato@ceuazul.ind.br;;www.ceuazulalimentos.com.br;Rua Laura Maiello Kook, 303, Jardim Novo Mundo, Celso Ramos, SP, 18052445;Rua Laura Maiello Kook;303;;Jardim Novo Mundo;Celso Ramos;SP;18052445;Geral / Outros;Sem Categoria;Não Atribuído;07/10/2014 04:14;2;1;Frango
702;Chocolate Pan;Chocolate Pan;;;(11) 4223-4200;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;15/10/2015 22:08;1;0;
771;Churrascaria Farroupilha;Churrascaria Farroupilha;;;(17) 3232-9835;;;;;Avenida Bady Bassitt, 5414, Boa Vista, Nova Brasilândia, SP;Avenida Bady Bassitt;5414;;Boa Vista;Nova Brasilândia;SP;;Geral / Outros;Sem Categoria;Não Atribuído;27/10/2015 19:19;1;0;
567;Churrascaria Ventos do Sul;Churrascaria Ventos do Sul;;;(17) 3229-5416;;;;http://ventosdosul.com.br/;Avenida José Munia, 5083, Jardim Redentor, Nova Brasilândia, SP;Avenida José Munia;5083;;Jardim Redentor;Nova Brasilândia;SP;;Geral / Outros;Sem Categoria;Não Atribuído;27/10/2015 19:15;1;0;
2487;Churrasclick Delivery;Churrasclick Delivery;;;(1) 12521-8894;;;;;Califórnia, 1336, Cidade Monções, 04566062;Califórnia;1336;;Cidade Monções;;;04566062;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
409;Churrasco Jundiai;Churrasco Jundiai;;;(11) 4584-9914;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;15/01/2015 20:58;3;0;
185;Cia Muller - Bebidas 51;Cia Muller - Bebidas 51;;;(19) 3565-5294;;;;;VX novembro , 2885, Centro, Itumirim, SP;VX novembro ;2885;;Centro;Itumirim;SP;;Geral / Outros;Sem Categoria;Não Atribuído;11/05/2015 21:20;4;0;
913;Club de campo sao paulo;Club de campo sao paulo;;;;;;;;SP;;;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/08/2015 19:48;0;0;
764;Club life chacara;Club life chacara;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;18/10/2017 14:03;0;0;
143;Clube Primeiro De Maio.;Clube Primeiro De Maio.;;;(11) 84228360;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;27/07/2015 20:31;11;0;
6;Cobb Vantress;Cobb Vantress;;;(17) 3267-9955;;;;www.cobb-vantress.com;Rod. Assis Chateaubriand, 21500, Caiçara do Norte, SP, 15110000;Rod. Assis Chateaubriand;21500;;;Caiçara do Norte;SP;15110000;Geral / Outros;Sem Categoria;Não Atribuído;07/10/2014 05:16;4;1;Matriz de frango
154;Coca-Cola (Ribeirão Preto);Coca-Cola (Ribeirão Preto);;;(16) 4009-2000;;;;;Av Dom Pedro I, 2270, Paiva, SP, 14055630;Av Dom Pedro I;2270;;;Paiva;SP;14055630;Geral / Outros;Sem Categoria;Não Atribuído;12/02/2015 15:31;6;0;
302;Coco Bambu;Coco Bambu;;;(11) 4304-6221;;;;;Rua Azevedo Soares, 2150, Anália Franco, Álvares Florence, SP;Rua Azevedo Soares;2150;;Anália Franco;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 18:58;3;0;
817;Colégio morumbi Sul;Colégio morumbi Sul;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;18/10/2017 14:03;0;0;
282;Colpani Pescados;Colpani Pescados;;;(19) 3656-6911;;;;;Estrada Dr.Gentil Ferreira da Silva, 2, Zona Rural, Zona Rural, Mato Rico, SP;Estrada Dr.Gentil Ferreira da Silva;2;Zona Rural;Zona Rural;Mato Rico;SP;;Geral / Outros;Sem Categoria;Não Atribuído;20/07/2015 21:37;1;0;
172;Come Vap - Laticinios;Come Vap - Laticinios;;;(12) 3625-8800;;;;;Rod. Oswaldo Cruz , 3, Presidente Figueiredo, SP;Rod. Oswaldo Cruz ;3;;;Presidente Figueiredo;SP;;Geral / Outros;Sem Categoria;Não Atribuído;26/05/2015 17:06;2;0;
725;Comfort Hotel - Saint Peter;Comfort Hotel - Saint Peter;;;(17) 4009-4050;;;;;Rua Ondina, 360, Vila Redentora, Nova Brasilândia, SP;Rua Ondina;360;;Vila Redentora;Nova Brasilândia;SP;;Geral / Outros;Sem Categoria;Não Atribuído;25/09/2015 01:58;0;0;
2344;Conca & Bartie Acaiteria;Conca & Bartie Acaiteria;;;;;;;;Ômega, 174, Melville Empresarial I E Ii, 06472005;Ômega;174;;Melville Empresarial I E Ii;;;06472005;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:47;0;0;NULL
181;Concreserv Barueri;Concreserv Barueri;;06262453001306;(11) 2971-5200;;nfe@concreserv.com.br;;http://www.concreserv.com.br/;Estrada Doutor Cícero Borges de Morais, 856, Vila Universal, Itaberaí, SP, 06407000;Estrada Doutor Cícero Borges de Morais;856;;Vila Universal;Itaberaí;SP;06407000;Geral / Outros;Sem Categoria;Não Atribuído;11/08/2015 17:38;0;0;
245;Concreserv Guarulhos;Concreserv Guarulhos;;06262453001063;(11) 95048-4457;;;;http://www.concreserv.com.br/;Avenida Amâncio Gaiolli, 235, Água Chata, Piraúba, SP, 07251250;Avenida Amâncio Gaiolli;235;;Água Chata;Piraúba;SP;07251250;Geral / Outros;Sem Categoria;Não Atribuído;11/08/2015 17:53;0;0;
256;Concreserv Itaquera;Concreserv Itaquera;;06262453001225;(11) 2201-5400;;nfe@concreserv.com.br;;http://www.concreserv.com.br/;Rua Zituo Karasawa, 181, Lote 182A, Colônia (Zona Leste), Álvares Florence, SP, 08260120;Rua Zituo Karasawa;181;Lote 182A;Colônia (Zona Leste);Álvares Florence;SP;08260120;Geral / Outros;Sem Categoria;Não Atribuído;11/08/2015 17:22;0;0;
281;Concreserv Limão;Concreserv Limão;;06262453000920;(11) 2201-5400;;nef@concreserv.com.br;;http://www.concreserv.com.br/;Rua Horácio Vergueiro Rudge, 157, Casa Verde, Álvares Florence, SP, 02512060;Rua Horácio Vergueiro Rudge;157;;Casa Verde;Álvares Florence;SP;02512060;Geral / Outros;Sem Categoria;Não Atribuído;11/08/2015 17:26;0;0;
411;Concreserv Matriz Santana;Concreserv Matriz Santana;;06262453000172;(11) 22015-4000;;nfe@concreserv.com.br;;http://www.concreserv.com.br/;Rua Doutor César, 1368, Santana, Álvares Florence, SP, 02013004;Rua Doutor César;1368;;Santana;Álvares Florence;SP;02013004;Geral / Outros;Sem Categoria;Não Atribuído;11/08/2015 17:43;0;0;
107;Concreserv Parque Novo Mundo;Concreserv Parque Novo Mundo;;06262453000334;(11) 2201-5400;;nfe@concreserv.com.br;;http://www.concreserv.com.br/;Rua Soldado Amarilho Gonçalves de Queirós, 21, Parque Novo Mundo, Álvares Florence, SP, 02147010;Rua Soldado Amarilho Gonçalves de Queirós;21;;Parque Novo Mundo;Álvares Florence;SP;02147010;Geral / Outros;Sem Categoria;Não Atribuído;11/08/2015 17:34;0;0;
