ID;ID Servidor;Data;Empresa;Contato/Pessoa;Usuário;Texto do Histórico / Anotação
2475;7647586;11/02/2016 11:19:16;Neolat;;Alexandre Malhado;Consegui contato com Gerson e o mesmo me disse que irá passar o relatório com os produtos de higiene usados atualmente.
2478;7647424;11/02/2016 11:15:54;Matilat;;Alexandre Malhado;Contato realizado com a própria Ana Carolina e a mesma relatou que no momento não está aberta para testes com produtos de higienização. Pediu para entrar em contato futuramente.
2485;7618640;05/02/2016 15:43:38;Pif Paf (Visconde do Rio Branco);;Victor;"Não vão testar nenhuma empresa nesse semestre. A diretoria está com outras prioridades e não vão fechar com nenhuma empresa ainda, e nem testar a Tecpon que já estava agendada.

Conversar com CASSIANA no ramal da Dani, tentar agendar visita para mostrar tudo que a gente quer fazer."
2462;7617231;05/02/2016 14:51:43;Salute São Carlos;;Alexandre Malhado;Fui informado novamente que a Regiane ainda não voltou do afastamento, porém está atendendo pelo e-mail (compras@salute.com.br). Entrei em contato pelo e-mail e estou aguardando a resposta.
2456;7617102;05/02/2016 14:45:27;Matilat;;Alexandre Malhado;Mais uma vez falei com a Ingrid e a mesma me disse que passou o recado para Ana Carolina e que a mesma iria entrar em contato. Aguardando.
2417;7614580;05/02/2016 12:38:22;Minerva Foods;;Victor;Ligar sexta.
2410;7614245;05/02/2016 12:30:43;AB Brasil;;Alexandre Malhado;Visita agendada para o dia 10-02-2016 às 10h30 com o Senhor Marcos Capobianco.
2470;7613638;05/02/2016 12:14:24;Frigorífico Better Beef;;Alexandre Malhado;Jaqueline disse que o Sandro (Supervisor) voltou ontem de viagem e provavelmente irá responder o e-mail hoje. 
2413;7600170;04/02/2016 15:49:02;Neolat;;Alexandre Malhado;Idem observação anterior.
2407;7599940;04/02/2016 15:45:01;Matilat;;Alexandre Malhado;Fui atendido mais uma vez pela Ingrid. A mesma disse que irá pedir para que a Ana Carolina verifique os e-mails que foram enviados.
2406;7599042;04/02/2016 15:20:14;Frigosul;;Alexandre Malhado;Contato realizado com Marcela. Ela não lembrou dos contatos anteriores. Pediu para que eu retornasse o contato dia 11-02-2016 no período da tarde para conversarmos a respeito.
2445;7598688;04/02/2016 15:10:22;Hospital São Francisco de Assis;;Alexandre Malhado;Giselda não retornou o e-mail. Passei no hospital dia 03-02-2016 e deixei uma agenda para Giselda e outra para Ludmila.  Giselda pediu para entrar em contato com ela por e-mail no dia 15-02-2016.
2450;7625437;04/02/2016 14:01:42;Hotel Unique ;;Adriana;Enviei e-mail hoje ao Waldir cobrando nossa reunião. Tentei contato por telefone. 
2440;7597247;04/02/2016 14:00:04;El Botin;;Adriana;"Almocei com a Aline na semana anterior. 

Alinhamos os produtos ontem, enviar cotação ainda hoje. "
2490;7597246;04/02/2016 13:55:54;Arabian Bread;;Adriana;Liguei ontem e hoje para a Vanessa, mas não consegui contato. 
2404;7566707;02/02/2016 22:17:10;Divine Motel;;Alexandre Malhado;Mariá respondeu e-mail dizendo que essa semana está muito enrolada e provavelmente semana que vem conseguirá me atender. Aguardando agendamento de visita.
2428;7564623;02/02/2016 18:31:28;Addoratti Festas;;Adriana;Elaborar cotação para a Débora. 
2408;7564622;02/02/2016 18:31:10;Addoratti Festas;;Adriana;"Visitei a segunda unidade hoje.

Testes em andamento. "
2464;7536474;01/02/2016 16:08:19;Clube Primeiro De Maio.;;Jessica;Sidnei super carrasco, desisto de falar com ele.
2461;7535609;01/02/2016 15:48:57;Frigorífico Santa Lúcia;;Jessica;"mudou o comprador que pediu preços, reencaminhei a proposta.
ligar novamente"
2437;7531829;01/02/2016 12:47:29;Pro Nutri Refeições;;Jessica;falei com a Eliane, pediu para retornar sexta para agendarmos uma reunião na proxima semana.
2468;7516891;29/01/2016 17:42:12;Neolat;;Alexandre Malhado;Gerson ainda não respondeu e-mail. Tentativa de contato via telefone, porém o mesmo não se encontrava na empresa.
2455;7514010;29/01/2016 16:24:05;Matilat;;Alexandre Malhado;Nova tentativa de contato. Ana Carolina não se encontrava na sala. Deixei recado com Paloma.
2405;7513771;29/01/2016 16:17:43;Neolat;;Alexandre Malhado;Gerson ainda não respondeu e-mail. Tentativa de contato via telefone, porém o mesmo não se encontrava na empresa.
2448;7509479;29/01/2016 13:17:47;Hospital São Francisco de Assis;;Alexandre Malhado;Contato realizado com  a Gizelda. E-mail encaminhado sobre o nosso desinfetante sem enxágue (Pro Bac Bi). Aguardando retorno.
2423;7503934;29/01/2016 10:39:08;Aladim;;Alexandre Malhado;Geisa relatou que o processo de terceirização não deu certo. A higienização voltou a ser feita pelos próprios colaboradores da empresa.  Entretanto, ela disse que a situação está muito apertada e que a empresa não tem nem clima para fazer cotações com novos fornecedores. Entrarei em contato futuramente.
2498;7503726;29/01/2016 10:33:57;Kodilar Rio Preto;;Alexandre Malhado;Entrei em contato com o Bruno por telefone e ele relatou que no momento não está atendendo fornecedores. Pediu para entrar em contato em meados do mês de março..
2481;7503509;29/01/2016 10:27:04;Divine Motel;;Alexandre Malhado;Mariá ainda não respondeu o e-mail dizendo se olhou ou não o catálogo. Mandei outro e-mail pedindo agendamento de visita.
2424;7503364;29/01/2016 10:22:09;Frig West;;Alexandre Malhado;Solicitei o Kimi Kroko para a Simone. Assim que chegar irei marcar o teste com o Ruy. Avisar o Ruy que é do Victor, filho do Gilberto da Sebo Sol.
2459;7503203;29/01/2016 10:15:47;Laticinios Estrela D Oeste;;Alexandre Malhado;Aguardando os produtos chegar pela transportadora para marcar o dia do teste com o Senhor Laércio.
2463;7494078;28/01/2016 18:47:30;Pif Paf (Visconde do Rio Branco);;Victor;Parece que vão testar uma distribuidora da Tecpon antes, por decisão da diretoria. Ligar na sexta-feira que ela vai ter maiores informações.
2492;7480708;28/01/2016 12:06:14;Bebidas Poty;;Victor;Sandra pediu para ligar na segunda-feira e agendar.
2500;7540447;27/01/2016 22:50:18;Raiola;;Adriana;Ligar!!!!
2465;7474511;27/01/2016 22:49:30;Hotel Unique ;;Adriana;Tentar agendar visita!!!! 
2420;7474510;27/01/2016 22:49:14;Guimaconseco;;Adriana;Marisa retornou e-mail dizendo que está afastada, semana que vem provavelmente estará de volta e entrará em contato comigo. 
2434;7474506;27/01/2016 22:48:25;FSB Foods;;Adriana;Tentar agendar visita!!!!
2451;7474505;27/01/2016 22:47:09;El Botin;;Adriana;"Conversei hoje com a Aline.

Deixamos um almoço marcado entre 5ª e 6ª feira. "
2493;7474504;27/01/2016 22:46:06;Arabian Bread;;Adriana;"Renan enviou e-mail para a Vanessa na segunda feira, dia 25.

Ficar em cima!!! "
2487;7474493;27/01/2016 22:45:06;Boa Cozinha;;Adriana;Enviei e-mail reforçando o meu contato. 
2447;7474471;27/01/2016 22:35:49;Boa Cozinha;;Adriana;"Conversei hoje com o Alexandre por telefone.

Ele disse que trocou de fornecedor há 3 meses, mas estão em fase de testes. Não disse o nome do concorrente. Retornar contato daqui 2 meses.

Obs.: o Kelvin não está mais em compras.  

"
2402;7474470;27/01/2016 22:33:34;Addoratti Festas;;Adriana;Teste realizado hoje. Semana que vem dar continuidade nos testes. 
2427;7452894;27/01/2016 01:13:56;Beni Car;;Alexandre Malhado;E-mail enviado para Daniela (setor de compras). No e-mail constam os valores dos produtos testados e aprovados. Aguardando retorno do e-mail.
2412;7448048;26/01/2016 17:38:55;Castelo alimentos.;;Jessica;Pediu para enviar uma cotação dos produtos que ela utiliza, similares o da Diversey.
2418;7447725;26/01/2016 17:32:00;L' Alegro;;Jessica;Reginaldo disse que esta em mudança a parte de diretoria para ligar daqui duas semanas.
2479;7447039;26/01/2016 17:16:35;Batie Massas ;;Jessica;Lindinéia nova nutri, tratar com ela.
2488;7445738;26/01/2016 16:49:56;Frigorifico Super Frango ;;Jessica;Nâo estava na sala.
2442;7445557;26/01/2016 16:46:10;Pro Nutri Refeições;;Jessica;Eliane estava em reunião, retornar daqui 20 minutos.
2449;7426330;25/01/2016 17:24:12;Frigorifico Martini Alimentos;;Adriana;A Mary retornou dizendo que até o dia 29/01 informa a data para os testes. Vamos marcar para o começo de fevereiro. 
2494;7425696;25/01/2016 17:05:55;Arabian Bread;;Adriana;"Conversamos pessoalmente  6ª feira, dia 22, com a Vanessa. 

Eles estão abertos para testes, essa semana testariam com a Larkin. "
2480;7424419;25/01/2016 16:27:22;Guimaconseco;;Adriana;Enviei e-mail para a Marisa cobrando retorno quanto à cotação da Lavanderia, pois por telefone não consegui. 
2409;7424418;25/01/2016 16:25:08;Frigorifico Martini Alimentos;;Adriana;Hoje enviei mais um e-mail para Mary, pois por telefone não consigo contato. 
2482;7424343;25/01/2016 16:25:08;Frigorifico Martini Alimentos;;Adriana;Hoje enviei mais um e-mail para Mary, pois por telefone não consigo contato. 
2401;7424342;25/01/2016 16:23:30;Boa Cozinha;;Adriana;Enviei e-mail ao Alexandre responsável de compras. 
2436;7424417;25/01/2016 16:23:30;Boa Cozinha;;Adriana;Enviei e-mail ao Alexandre responsável de compras. 
2495;7418312;25/01/2016 12:24:14;Frango Facio;;Alexandre Malhado;"Primeiro pedido:

• Pro Ha 3000 CL 4 x 50 Litros : R$ 470,00 cada tambor.

• Neuter Use 1 x 50 Litros : R$ 125,00 cada tambor.

"
2491;7414087;25/01/2016 10:06:06;Matilat;;Alexandre Malhado;Tentativa de novo contato. Fui atendido novamente pela Ingrid, a qual pediu que eu mandasse novamente outro e-mail. Aguardando resposta.
2499;7413988;25/01/2016 10:00:16;Frango Facio;;Alexandre Malhado;Vitor mandou whatsapp hoje pela manhã perguntando se conseguimos melhorar os preços. Está muito interessado. Irei responder amanhã.
2419;7410935;22/01/2016 22:49:04;Frigorífico Better Beef;;Alexandre Malhado;Aproveitei a visita na cidade de Rancharia e passei no Frigorífico Better Beff. Não pude entrar, pois não estava com hora marcada, o que já era esperado.  Deixei uma agenda e um catálogo na portaria com o Senhor Davi para que o mesmo entregasse para a Jaqueline. 
2425;7410930;22/01/2016 22:45:43;Frango Facio;;Alexandre Malhado;Visita realizada. Vitor confirmou o que já havia dito: os produtos foram aprovados. Mostrei a ele a economia que a empresa terá com os nossos produtos. Ele quer conversar primeiramente com o fornecedor atual antes de fechar alguma coisa com a gente. Pediu para que aguardemos algumas semanas.
2476;7410924;22/01/2016 22:38:08;Neolat;;Alexandre Malhado;"Visita realizada na Unidade de Rancharia. Fui muito bem recebido pelo Gerson. Ele irá passar por e-mail a relação dos produtos e a quantidade de cada um usados no mês. 
Aguardando e-mail."
2489;7394816;22/01/2016 10:50:46;Argenzio;;Renan;20/01/2016 - Jackson visitou, André pediu fisqps dos produtos enviados para amostra, após aprovação das mesmas, será enviado cotação dos produtos - pro ha al / pro bac al / pro hs / neuterax orange
2439;7380920;21/01/2016 14:45:57;Cobb Vantress;;Victor;Leonardo está de férias até dia 10/02. 
2422;7380851;21/01/2016 14:43:34;Marilan;;Victor;"Irineu disse que Edemir aprovou alguns produtos mas ainda não gerou ordem de compra. Vai falar com Edemir para ver o que está acontecendo.

Passar lá semana que vem."
2416;7380677;21/01/2016 14:36:47;Kodilar;;Victor;"Nathalia disse que já montaram algumas tubulações. Visitar e ver se consegue acompanhar higienização quando estiver por Rio Preto.

Ligar e agendar."
2443;7379114;21/01/2016 13:05:17;Frimesa - Medianeira;;Victor;"Enviado e-mail perguntando se quer que leve produto para semana que vem.

Acompanhar."
2415;7379022;21/01/2016 13:01:55;C-Vale;;Victor;"Murilo disse ontem que está aguardando posição da Patrícia para todos conversarmos, e que pela Marisa está tudo certo.

Hoje Patrícia me disse que até segunda-feira vai mandar um e-mail para marcarmos esta reunião.

Ficar em cima."
2414;7378767;21/01/2016 12:53:56;;;Victor;Marcar teste.
2329;7378624;21/01/2016 12:50:12;Guabi Petcare;;Victor;Solicitado data de teste para Fabio. Aguardando resposta de Alderley.
2350;7376905;21/01/2016 12:11:28;Fábricas de Doce Santa Helena;;Alexandre Malhado;Tentativa de contato via telefone. Fui informado que a empresa não marca visitas. É necessário mandar e-mail (compras@santahelena.com) antes pedindo autorização. E-mail enviado e aguardando retorno. 
2341;7376458;21/01/2016 12:01:51;Predilecta;;Victor;Enviado e-mail com apresentação. Tentar passar semana que vem. Lucely vai falar com Renato para ver se organiza teste.
2364;7375597;21/01/2016 11:41:54;Salute São Carlos;;Alexandre Malhado;Fui informado que a Regiane ainda não voltou do afastamento, porém está atendendo pelo e-mail (compras@salute.com.br). Entrei em contato pelo e-mail e estou aguardando a resposta.
2397;7373256;21/01/2016 10:45:23;Beni Car;;Alexandre Malhado;Daniel aprovou os produtos. Aguardando a Daniela (setor de compras) retornar de férias para darmos andamento no processo de compra. 
2373;7373104;21/01/2016 10:41:58;Aladim;;Alexandre Malhado;Geisa voltará de férias dia 22-01-2016.
2372;7356627;20/01/2016 12:38:59;Hospital São Francisco de Assis;;Alexandre Malhado;E-mail enviado para Gizelda e Ludmilla com as Fichas Cadastrais dos Produtos. Aguardando retorno.
2327;7355613;20/01/2016 12:15:27;Divine Motel;;Alexandre Malhado;Mariá respondeu e-mail dizendo que irá olhar nosso catálogo e entrará em contato. Mandar novo e-mail na sexta-feira, caso ela ainda não tenha entrado em contato.
2328;7355507;20/01/2016 12:13:22;Kodilar Rio Preto;;Alexandre Malhado;E-mail enviado para Bruno (setor de compras). Aguardando retorno.
2371;7352145;20/01/2016 10:55:20;Frigorífico Better Beef;;Alexandre Malhado;E-mail enviado solicitando agendamento de visita. Aguardando retorno.
2306;7351217;20/01/2016 10:24:57;Matilat;;Alexandre Malhado;E-mail enviado para Ana Carolina (Departamento de Desenvolvimento). Aguardando retorno.
2337;7351010;20/01/2016 10:16:09;Divine Motel;;Alexandre Malhado;E-mail enviado para Mariá (atendimento@divinemotel.com.br) para agendamento de visita. Aguardando resposta.
2338;7342748;19/01/2016 16:47:59;Matilat;;Alexandre Malhado;Ana Carolina estava em reunião durante a tarde toda. Retornarei amanhã.
2380;7330403;19/01/2016 10:58:45;Frigorífico Better Beef;;Alexandre Malhado;Não consegui contato com o Sandro (Gerente Industrial). Transferiram minha ligação para o Controle de Qualidade e falei com a Jaqueline. Ela solicitou um e-mail com a apresentação da nossa empresa e dos nossos produtos antes de agendar uma visita conosco. jaqueline.silva@betterbeef.com.br
2359;7326965;18/01/2016 21:22:12;Veran Supermercados (Mogi das Cruzes);;Adriana;"Reunião agendada com o Edgar para 4ª feira, dia 20. 

Horário: 15h "
2319;7324173;18/01/2016 18:15:06;Raiola;;Adriana;Renan tentou contato na semana do natal.
2310;7321862;18/01/2016 17:21:20;Arabian Bread;;Adriana;Reunião agendada para 6a feira, dia 22. Horário: 9h
2362;7321452;18/01/2016 17:12:50;Hotel Unique ;;Adriana;Enviei e-mail hoje ao Waldir para agendarmos uma reunião.
2379;7321014;18/01/2016 17:03:44;Frigorifico Martini Alimentos;;Adriana;Enviei e-mail hoje para a Mary. Continuar cobrando a abertura para os testes.
2342;7320510;18/01/2016 16:53:47;Guimaconseco;;Adriana;Confirmar data para teste com a Valéria / Gerente da estação Brás.
2395;7320320;18/01/2016 16:49:26;Guimaconseco;;Adriana;Reenviei hoje a cotação dos produtos para a Lavanderia. Ficar em cima!
2330;7319822;18/01/2016 16:37:26;Boa Cozinha;;Adriana;Liguei hoje 2x, o Ricardo não estava. Ficar em cima.
2340;7313055;18/01/2016 16:13:09;Arabian Bread;;Adriana;Reunião agendada para sexta feira, dia 22 - 9h da manhã.
2392;7281426;15/01/2016 10:09:15;Frango Facio;;Alexandre Malhado;"Teste realizado no dia 14-01-2016. 

Produtos testados:

• Neuterax Green – 1 x 5. O Vitor só irá testar o nosso quando o dele acabar. Creio que esse produto não será aprovado, uma vez que os colaboradores lavam as botas com as mãos, não usam luvas. Irei verificar com o Victor e o Renan se algum detergente neutro faz a mesma função.

• Sapone Bac – 1 x 5. Também não foi testado, mas esse produto não tem segredo.

• Kimi Kroko (antigo Pro Há 2000 CL) – 1 x 5. Usado 500 ML em um gerador cheio. Produto teve êxito e boa aceitação.

• Pro Há 3000 CL – 3 x 5. Usado 500 ML em um gerador cheio. Produto teve êxito e boa aceitação.

Obs: A quantidade usado no gerador atualmente com o produto do corrente (Detergente Clorado) é de 1200 ML para um gerador cheio.

Ainda sobrou 4 litros no Pro Ha 3000 CL e 4,5 litros do Kimi Kroko, eles irão usar na próxima semana para nos dar um feedback.
"
2311;7261052;14/01/2016 09:32:51;Frango Facio;;Alexandre Malhado;Teste marcado para o dia 14-01-16 às 14h30m.
2332;7222535;12/01/2016 10:21:55;Frango Facio;;Alexandre Malhado;Tentativa de contato para marcar o teste. Vitor não estava na empresa.
2336;7215242;11/01/2016 17:21:57;Pro Nutri Refeições;;Jessica;Contato salvo, liguei para Eliane só caixa postal
2378;7215007;11/01/2016 17:15:22;Pro Nutri Refeições;;Jessica;"Falei com o Neres, ele se desligou da Empresa, porém irá nos dar uma força.
Vai me mandar o contato da Eliane Mondim, que está responsável agora.
E sobre Catalão vai passar um contato tbm, para o andamento ser mais rápido."
